DIVISION_NAME,DISTRICT_NAME,THANA_NAME,EIIN,INSTITUTE_NAME,VILL_ROAD,POST_OFFICE,MANAGEMENT,ISNTITUTION_TYPE,MOBILE
Khulna,Kushtia,Khoksa,117643,GOPE GRAM A.Z. FAZEL MADRASHA,GOPGRAM,JOTPARA,Non-Govt,Madrasha,01717126634
Khulna,Kushtia,Khoksa,117645,HUSNUL ULUM ALIM MADRAASAH,CHAK HARIPUR,KHOKSA,Non-Govt,Madrasha,01823335529
Khulna,Kushtia,Khoksa,117646,AMBARIA DAKHIL MADRASAH,AMBARIA,SENGRAM,Non-Govt,Madrasha,01731501469
Khulna,Kushtia,Khoksa,117648,ZABAL E NUR MOHILA DAKHIL MADRASAH,MALIGRAM,KHOKSA,Non-Govt,Madrasha,01916564703
Khulna,Kushtia,Kumarkhali,117714,MOHENDRAPUR DARUS SUNNAH GIRLS ALIM MADRASA,MOHENDRAPUR,BANIAKANDI,Non-Govt,Madrasha,01309117714
Khulna,Kushtia,Kumarkhali,117717,ADORSHA DHAKIL MADRASAH | SONDAH,SONDAH,CHARAI COL,Non-Govt,Madrasha,01913887515
Khulna,Kushtia,Kumarkhali,117707,BANSH GRAM FAZIL MADRASAH,BANSHGRAM,DURBA CHARA,Non-Govt,Madrasha,01309117707
Khulna,Kushtia,Kumarkhali,131777,GOBRA DAKHIL MADRASHA,GOBRA,GOBRA CHADPUR,Non-Govt,Madrasha,01710366698
Khulna,Kushtia,Kumarkhali,117718,DAYRAMPUR ISLAMIA DAKHIL MADRASAH,DAYRAMPUR,HASIMPUR,Non-Govt,Madrasha,01912751597
Khulna,Kushtia,Kumarkhali,117711,PATHAR BARIA HIZLAKAR DAKHIL MADRASA,HIZLAKAR,KUMAR KHALI,Non-Govt,Madrasha,01309117711
Khulna,Kushtia,Kumarkhali,117706,KUMAR KHALI ISLAMIA SENIOR MADRASAH,SHARKANDI | 32 | HAJZI KIYAMOT ALI ROOD,KUMAR KHALI,Non-Govt,Madrasha,01716287412
Khulna,Kushtia,Kumarkhali,117721,DURGAPUR DAKHIL MADRASAH,DURGAPUR,KUMARKHALI,Non-Govt,Madrasha,01718455174
Khulna,Kushtia,Kumarkhali,117719,SADAKI ISLAMIA DAKHIL MADRASAH,SADAKI,KUMARKHALI,Non-Govt,Madrasha,01919-607770
Khulna,Kushtia,Kumarkhali,117715,BIBI ASIA KHATUN BALIKA MADRSAH,KUNILIBASHA,KUSHOLI BASHA,Non-Govt,Madrasha,01721191669
Khulna,Kushtia,Kumarkhali,117709,PANTI DAKHIL MADRASHA,PANTI,PANTI,Non-Govt,Madrasha,01718973995
Khulna,Kushtia,Kumarkhali,117713,DASHA MOHOR ALI DAKIL MADRASAH,DANSHA,SANDIARA,Non-Govt,Madrasha,01774507608
Khulna,Kushtia,Kumarkhali,117722,AKMAL HOSSAIN DAKHIL MADRASHA,KOSBA,SHEALIDAH,Non-Govt,Madrasha,01727662352
Khulna,Kushtia,Kumarkhali,117716,SHAH MOKHDUM MOULUK KHORSHED (RH) DAKHIL MADRASAH,KHORSHEDPUR,SHELAI DOHA,Non-Govt,Madrasha,01706556331
Khulna,Kushtia,Kumarkhali,117710,SHADIPUR ALIM MADRASAH,SHADIPUR,SHELI DOHA,Non-Govt,Madrasha,01718825042
Khulna,Kushtia,Kumarkhali,117708,VALUKA CHOWRANGI FAZIL MADRASAH,VALUKA,V.C. BAZAR,Non-Govt,Madrasha,01729508291
Khulna,Kushtia,Kumarkhali,135066,HOSHENIA ABDUL KARIM DAKHIL MADRASAH,BARADI,KAYA,Non-Govt,Madrasha,01745219727
Khulna,Kushtia,Kumarkhali,117712,RASULPUR DAKHIL MADRASHA,RASULPUR,MADHUPUR,Non-Govt,Madrasha,01309117712
Khulna,Kushtia,Kumarkhali,117724,BIRIKOYA BALIKA DAKHIL MADRASA,BIRIKOYA,PANTI,Non-Govt,Madrasha,01714591667
Khulna,Kushtia,Kushtia Sadar,117804,HORRA ADARSHA DAKHIL MADRASA,HORORA,BSCIC,Non-Govt,Madrasha,017337158749
Khulna,Kushtia,Kushtia Sadar,117797,ARPARA ISLAMIA DAKHIL MADRASA,ARPARA,GOSHAMI DURGAPUR,Non-Govt,Madrasha,01718897043
Khulna,Kushtia,Kushtia Sadar,117799,HORINARAYNPUR ISLAMIA DAKHIL MADRASAH,HARINARAYN PUR,HARINARAYANPUR,Non-Govt,Madrasha,01715251470
Khulna,Kushtia,Kushtia Sadar,117794,KHATER ALI DAKHIL MADRASA,MADUPUR,IMANPUR,Non-Govt,Madrasha,01713925414
Khulna,Kushtia,Kushtia Sadar,117793,KHAJANAGAR JAMEYA ARABIA DAKHIL MADRASA,KHAJANAGAR,JAGATI,Non-Govt,Madrasha,01933307720
Khulna,Kushtia,Kushtia Sadar,117801,MRITTIKA PARA DAKHIL MADRASAH,MRITTIKAPARA,KARIMPUR,Non-Govt,Madrasha,01722331979
Khulna,Kushtia,Kushtia Sadar,117789,KUATUL ISLAM KAMIL MADRASHA | KUSHTIA,41 | 59 LOKHIE CHAD AGORYALA SHOROK POYROSHOBA-10,KUSHTIA,Non-Govt,Madrasha,01712266741
Khulna,Kushtia,Kushtia Sadar,117788,AFSAR UDDIN MOHILA FAZIL MADRASHA,IDGA ROAD,KUSHTIA,Non-Govt,Madrasha,01718124868
Khulna,Kushtia,Kushtia Sadar,117791,MOHAMMADI ISLAMIA DAKHIL MADRASAH,HORISONKARPUR UTTOR LAHINI | 0212-01 NORUDDIN SOARAK,MOHINI MILLS,Non-Govt,Madrasha,01746414777
Khulna,Kushtia,Kushtia Sadar,117792,SWASTIPUR ISLAMIA DAKHIL MADRASHA,SWSTIPUR,SWASTIPUR,Non-Govt,Madrasha,01728387293
Khulna,Kushtia,Kushtia Sadar,117790,UZANGRAM ALIM MADRASHA,UJAN GRAM,UJANGRAM,Non-Govt,Madrasha,01714592460
Khulna,Kushtia,Kushtia Sadar,117795,BALIA PARA ISLAMIA DAKHIL MADRASAH,BALIPARA,ALAMPUR,Non-Govt,Madrasha,01713925416
Khulna,Kushtia,Kushtia Sadar,117796,SHAANTIDANGA MISBAHUL ULUM DAKHIL MADRASHA,SHANTIDANGA,ISLAMI UNIVERCITY,Non-Govt,Madrasha,01715648411
Khulna,Kushtia,Kushtia Sadar,117800,OSMAN GANI DAKHIL MADRASHAH,NRISHINGHOPUR,JAMJAMI,Non-Govt,Madrasha,01718897517
Khulna,Kushtia,Kushtia Sadar,117798,JHAUDIA DAKHIL MADRASHA,JHAUDIA,JHAUDIA MACHPARA,Non-Govt,Madrasha,01710355562
Khulna,Kushtia,Kushtia Sadar,117803,JHUGIA DAKHIL MADRASHA,930/JUGIA,JUGIA,Non-Govt,Madrasha,01744967478
Khulna,Kushtia,Kushtia Sadar,131751,KHORD AILCHARA DAKHIL MADRASHA,KHORD AILCHARA,KHURDA AILCHARA,Non-Govt,Madrasha,01739388772
Khulna,Kushtia,Mirpur,117883,ASHAN NAGOR ANJHUCHAR SIDDIKIA DAKHIL MADRASAH,ASAN NAGOR,ABURI MAGURA,Non-Govt,Madrasha,01713903346
Khulna,Kushtia,Mirpur,117887,SREERAMPUR MOZADDEDIA DAKHIL MADRASAH,SREERAMPUR,ABURI MAGURA,Non-Govt,Madrasha,01716699050
Khulna,Kushtia,Mirpur,117885,SADARPUR SIDDIQIA DAKHIL MADRASAH,SADARPUR,AMLA SADARPUR,Non-Govt,Madrasha,01309117885
Khulna,Kushtia,Mirpur,117884,CHITHALIA DAKHIL MADRASA,CHITHLIA,CHITHALIA,Non-Govt,Madrasha,01309117884
Khulna,Kushtia,Mirpur,117889,BHADAMARY PANCHBARIA SIDDIQIA ALIM MADRASAH,BHADAMARY,HALSA,Non-Govt,Madrasha,01718135531
Khulna,Kushtia,Mirpur,117882,DANGAPARA DARUL ISLAM DAKHIL MADRASAH,DANGAPARA,HAZRA HATI,Non-Govt,Madrasha,01309117882
Khulna,Kushtia,Mirpur,117881,DHALSA PAYARI HAZRAT OMAR FARUQ DAKHIL MDRASA,DHALSA,KHOYAR PUR,Non-Govt,Madrasha,01721585570
Khulna,Kushtia,Mirpur,117880,MIRPUR NAZMUL ULUM SIDDIQUIA FAZIL MADRASAH,MIRPUR,MIRPUR,Non-Govt,Madrasha,01309117880
Khulna,Kushtia,Mirpur,117879,SULTANPUR SIDDIQUIA FAZIL MADRASAH,SULTANPUR,MIRPUR,Non-Govt,Madrasha,01719658913
Khulna,Kushtia,Mirpur,117886,NAWDA KHARARA NESARIA DARUSUNNAT DAKHIL MDRASHA,NAWDA KHARARA,BAHALBARIA,Non-Govt,Madrasha,01711284179
Khulna,Kushtia,Mirpur,117890,S N A K DAKHIL MADRASA,NOFOR KANDI,CHATIAN,Non-Govt,Madrasha,01309117890
Khulna,Magura,Magura Sadar,117975,PUKHORIA ALOKDIA ALIM MADRASHA,PUKHORIA,ALOKDIA,Non-Govt,Madrasha,01718927117
Khulna,Magura,Magura Sadar,117992,BAHARBAG ABEDALI DAKHIL MADRASHA,BAHARBAG,AMURIA,Non-Govt,Madrasha,01732287345
Khulna,Magura,Magura Sadar,117981,BEROIL SAMSUDDIN DAKHIL MADRASAH,BEROIL,BENGA BEROIL,Non-Govt,Madrasha,01716363504
Khulna,Magura,Magura Sadar,117998,DHON PARA DAKHIL MADRASAH,DHAN PARA,BENGA BEROIL,Non-Govt,Madrasha,01839993852
Khulna,Magura,Magura Sadar,117993,SAMMILONY BAHUMUKHY ALIM MADRASAH,BEROIL,BEROIL POLITA,Non-Govt,Madrasha,01716636792
Khulna,Magura,Magura Sadar,117974,BEROIL DARUL HUDA SENIOR FAZIL MADRASAH,BEROIL,BEROIL PALITA,Non-Govt,Madrasha,01724028132
Khulna,Magura,Magura Sadar,117982,KAPASHATI DAKHIL MADRASAH,KAPASHATI,BHABNA HATI,Non-Govt,Madrasha,01717004519
Khulna,Magura,Magura Sadar,117979,BOGURA MAZAIL DAKHIL MADRASHA,FULBARI,FULBARI,Non-Govt,Madrasha,01922622523
Khulna,Magura,Magura Sadar,117976,CHOTO JOKA ALIM MADRASAH,CHOTO JOKA,GOAL BATHAN,Non-Govt,Madrasha,01729843510
Khulna,Magura,Magura Sadar,117977,JAGDOL RUPATI ALIM MADRASHA,JAGDOL RUPATI,HAT JAGDAL,Non-Govt,Madrasha,01712-714121
Khulna,Magura,Magura Sadar,117985,UTTAR BIR PUR K.MONSI DAKHIL MADRASHA,HAZRAPUR,HAZRAPUR,Non-Govt,Madrasha,01727711521
Khulna,Magura,Magura Sadar,117988,HAZRAT PEER MUKARRAM ALI SHAH (R) ALIM MADRASHA,ICHAKHADA,HAZRAPUR,Non-Govt,Madrasha,01714961592
Khulna,Magura,Magura Sadar,117996,JAGLA DAKHIL MADRASAH,JAGLA,JAGLA,Non-Govt,Madrasha,01715269307
Khulna,Magura,Magura Sadar,117972,MAGURA SIDDIQUIA KAMIL MADRASAH,3/M R ROAD,MAGURA,Non-Govt,Madrasha,01719162306
Khulna,Magura,Magura Sadar,117983,BARASHIA DAKHIL MADRASAH,BARASHIA,MAGURA,Non-Govt,Madrasha,01717864266
Khulna,Magura,Magura Sadar,117986,BUZRUK SREE KUNDI DAKHIL MADRASHA,BUZRUK SREE KUNDI,MAGURA,Non-Govt,Madrasha,01718369709
Khulna,Magura,Magura Sadar,117990,MAGURA STADIUM PARA GIRLS' ALIM MADRASHA,STADIUM PARA,MAGURA,Non-Govt,Madrasha,01716-099423
Khulna,Magura,Magura Sadar,117978,MUSAPUR GOBINDOPUR HOSSENIA DAKHIL MADRASAH,GOBINDOPUR,MUSAPUR BAZAR,Non-Govt,Madrasha,01721053596
Khulna,Magura,Magura Sadar,117994,K.S.DARUL QURAN DAKHIL MADRASAH,KASUNDI,NAKOL,Non-Govt,Madrasha,01739743786
Khulna,Magura,Magura Sadar,117984,ALAIPUR ALIM MADRASHA,ALAIPUR,RAWTARA,Non-Govt,Madrasha,01718660951
Khulna,Magura,Magura Sadar,117989,SATRUJITPUR NURUL ISLAM DAKHIL MADRASHA,SATRUJITPUR,SATRUJITPUR,Non-Govt,Madrasha,01718327056
Khulna,Magura,Magura Sadar,117995,BAITUSH SALAM DAKHIL MADRASHA,AMURIA,AMURIA,Non-Govt,Madrasha,01722653870
Khulna,Magura,Magura Sadar,117987,DORAH DAKHIL MADRASAH,DORAH,HAZRA PUR,Non-Govt,Madrasha,01774974380
Khulna,Magura,Magura Sadar,117973,AL AMIN TRUST DAKHIL MADRASA,MAGURA,MAGURA,Non-Govt,Madrasha,01309117973
Khulna,Magura,Magura Sadar,138102,DOHOR SINGHRA DAKHIL MADRASAH,DOHOR SINGRA,NOHATA,Non-Govt,Madrasha,01714643652
Khulna,Magura,Magura Sadar,117980,MONIRAMPUR AZIZIA DAKHIL MADRASHA,MONIRAMPUR,NOHATA,Non-Govt,Madrasha,01709908364
Khulna,Magura,Mohammadpur,118058,BABUKHALI ISLAMIA DAKHIL MADRASA,SULTANASI,BABUKHALI,Non-Govt,Madrasha,01725080031
Khulna,Magura,Mohammadpur,118052,BALIDIA MAZHARUL ULUM DAKHIL MADRASHA,BALIDIA,BALIDIA,Non-Govt,Madrasha,01711456325
Khulna,Magura,Mohammadpur,118048,GHULLIA DAKHIL MADRASA,GHULLIA-45,BINODPUR,Non-Govt,Madrasha,01309118048
Khulna,Magura,Mohammadpur,118050,BORORIA A.W. SENOIR MADRASHA,BORORIA,DHOAIL,Non-Govt,Madrasha,01916483149
Khulna,Magura,Mohammadpur,118057,MOUSHA MOHAMMADIA DAKHIL MADRSAHA,MOUSHA,DHOAIL,Non-Govt,Madrasha,01918610395
Khulna,Magura,Mohammadpur,118059,JOSHPUR MOHILA DAKHIL MADRASAH,JOSHPUR,DOAIL,Non-Govt,Madrasha,01752709045
Khulna,Magura,Mohammadpur,118060,RIZIA RUBIA MOHILA DAKHIL MADRASHA,GHOSHPUR,DURAIL,Non-Govt,Madrasha,01720141423
Khulna,Magura,Mohammadpur,118047,JHAMA BARKATUL ULUM SENIOR (FAZIL) MADRASHA,JHAMA,JHAMA BAZAR,Non-Govt,Madrasha,01716923818
Khulna,Magura,Mohammadpur,118053,BANIABAHU KAWRA QUADERIA S.R. ALIM MADRASHA,BANIABOHU,KAWRA,Non-Govt,Madrasha,01718703687
Khulna,Magura,Mohammadpur,118049,MOHAMMAD PUR BORKOTIA S.A.R DAKHIL MADRASAH,MOHAMMADPUR SHAHID A:MA: SHARAK,MOHAMMADPUR,Non-Govt,Madrasha,01916750647
Khulna,Magura,Mohammadpur,118055,CHAKULIA S M DAKHIL MADRASA,CHAKULIA,NAHATA,Non-Govt,Madrasha,01716833873
Khulna,Magura,Mohammadpur,118051,NOHATA A.G FAZIL MADRASA,NOHATA,NAHATA,Non-Govt,Madrasha,01714835277
Khulna,Magura,Mohammadpur,118056,NAGRIPARA ISLAMIA DAKHIL MADRASA,NAGRIPARA,PALLA,Non-Govt,Madrasha,01719730239
Khulna,Magura,Mohammadpur,118054,RAJPAT RAJAPUR R M A DAKHIL MADRASAH,RAJAPUR,RAJ BONGRAM,Non-Govt,Madrasha,01715320678
Khulna,Magura,Mohammadpur,131788,BALIDIA ADARSHA MOHIL DAKHIL MADRASHA,BALIDIA,BALIDIA,Non-Govt,Madrasha,01710115741
Khulna,Magura,Mohammadpur,131739,BINODPUR SHAJU BIBI DAKHIL MADRASAH,BINODPUR,BINODEPUR,Non-Govt,Madrasha,01724781792
Khulna,Magura,Mohammadpur,131740,MANDARBARIA MADENATUL AULIA OAL OLAMA DAKHIL MADRASHA,MANDAR BARIA,JHAMA BAZAR,Non-Govt,Madrasha,01913136009
Khulna,Magura,Mohammadpur,118061,CHOTOKALAM DHARY DARUSSUNNA DAKHIL MADRASAH,CHOTOKALAM DHARY,KAWRA,Non-Govt,Madrasha,01715144177
Khulna,Magura,Mohammadpur,131743,KASHIPUR SHINDAIN GUROSTHAN DAKHIL MADRASAH,KASHIPUR,MOHAMMADPUR,Non-Govt,Madrasha,01916617927
Khulna,Magura,Shalikha,118108,ARPARA SADAR ALIM MADRASAH,ARPARA,ARPARA,Non-Govt,Madrasha,01719656828
Khulna,Magura,Shalikha,118116,KUMAR KOTA ALIM MADRASAH,KUMAR KOTA,ARPARA,Non-Govt,Madrasha,01911016477
Khulna,Magura,Shalikha,118113,JUNARY KHADIZATUL KUBRA(R:) DARUL ULUM MOHILA DAKHIL MADRASHA,JUNARY,BOITOLA BAZAR,Non-Govt,Madrasha,01712448188
Khulna,Magura,Shalikha,118117,BOLAI NAGHOSHA DAKHIL MADRASAH,BOLAI NAGHOSHA,CHHANDARA,Non-Govt,Madrasha,01714633753
Khulna,Magura,Shalikha,118106,GARERHAT KAZI AYSA KHATUN DAKHIL MADRASHA,GARERHAT,GARERHAT,Non-Govt,Madrasha,01706296700
Khulna,Magura,Shalikha,118111,GONGARAMPUR SHADRIA DAKHIL MADRASHA,GONGARAMPUR,HARITALA,Non-Govt,Madrasha,01714546674
Khulna,Magura,Shalikha,118107,HARISHPUR DAKHIL MADRASA,HARISHPUR,HORISHPUR,Non-Govt,Madrasha,01730936339
Khulna,Magura,Shalikha,118101,KOTVAG DAKHIL MADRASAH,KOTVAG,MASHAKHALI,Non-Govt,Madrasha,01712404406
Khulna,Magura,Shalikha,118112,MODHUKHALI AMINIA DAKHIL MADRASHA,MODHUKHALI,PULUM,Non-Govt,Madrasha,01718750610
Khulna,Magura,Shalikha,118114,SANDARA MADINATUL ULUM DAKHIL MADRASAH,SANDRA,SANDARA,Non-Govt,Madrasha,01725188005
Khulna,Magura,Shalikha,118104,UTTOR SHARUSHUNA USUFIA DAKHIL MADRASAH,SHARUSHUNA,SHARUSHUNA,Non-Govt,Madrasha,01718974447
Khulna,Magura,Shalikha,118110,BAGDANGA SHAMSUL ULUM DAKHIL MADRASHA,BAGDANGA,SHATAKHALI,Non-Govt,Madrasha,01725623933
Khulna,Magura,Shalikha,118105,SATAKHALI DARUL ULUM DAKHIL MADRASHA,SATAKHALI,SHATAKHALI,Non-Govt,Madrasha,01718661572
Khulna,Magura,Shalikha,118102,CHHAYGHORIA A B S FAZIL MADRASAH,CHHAYGHORIA,SIMAKHALI,Non-Govt,Madrasha,01758750866
Khulna,Magura,Shalikha,118109,PEAR PUR ISLAMIA GIRLS DAKHIL MADRASHA,REARPUR,SIMAKHALI,Non-Govt,Madrasha,01724029221
Khulna,Magura,Shalikha,118103,PIPRUL ABDUL HAKIM MOLLICK DAKHIL MADRASAH,PIPRUL,SINGRA,Non-Govt,Madrasha,01724548336
Khulna,Magura,Shalikha,118119,DAKHAN SHARU SHOONA DAKHIL MADRASAH,SHARU SHOONA,SHARU SONA,Non-Govt,Madrasha,01737735356
Khulna,Magura,Sreepur,118160,BARISHAT PURBAPARA DAKHIL MADRASAH,BARISHAT,BARISHAT,Non-Govt,Madrasha,01710199612
Khulna,Magura,Sreepur,118166,AMTOIL J.T.S. KADERIA (R:) DAKHIL MADRASAH,AMTOIL,HAT AMTOIL,Non-Govt,Madrasha,01912769235
Khulna,Magura,Sreepur,118168,RAJAPUR DURGAPUR SAMMILITA DAKHIL MADRASHA,RAJAPUR,KARANDI,Non-Govt,Madrasha,01716457220
Khulna,Magura,Sreepur,118161,KAZOLI ISLAMIA DAKHIL MADRASAH,KAZOLI,KAZOLI BAZAR,Non-Govt,Madrasha,01914718117
Khulna,Magura,Sreepur,118163,KHAMAR PARA SIDDIKIA AHAMMADIA ISLAMIA ALIM MADRASHA,KHAMARPARA,KHAMAR PARA BAZAR,Non-Govt,Madrasha,01714850679
Khulna,Magura,Sreepur,118162,LANGALBAND DARUL ISLAM SIDDIKIA SENIOR MADRASAH,LANGALBAND,LANGALBAND,Non-Govt,Madrasha,01812204284
Khulna,Magura,Sreepur,118169,NABAGRAM KABIR AHMMAD DAKHIL MADRASHA,NABAGRAM,MASHALIA,Non-Govt,Madrasha,01309118169
Khulna,Magura,Sreepur,118167,NOHATA DAKHIL MADRASAH,NOHATA,RADHANAGAR,Non-Govt,Madrasha,01716401023
Khulna,Magura,Sreepur,118164,KADIR PARA SAMMILONI ISLAMIA ALIM MADRASHA,KADIRPARA,RADHANAGAR GRAM,Non-Govt,Madrasha,01776118105
Khulna,Magura,Sreepur,118165,TAKHALPUR HATEM ALI MIA DAKHIL MADRASHA,TAKHALPUR,SACHILAPUR,Non-Govt,Madrasha,01719921418
Khulna,Magura,Sreepur,118170,MADANPUR DAKHIL MADRASAH,MADANPUR,SREEPUR,Non-Govt,Madrasha,01712-950491
Khulna,Meherpur,Gangni,118250,BADIAPARA MOHSINIA SIDDKIA DAKHIL MASRASHA,BADIA PARA,BADIAPARA,Non-Govt,Madrasha,01712105810
Khulna,Meherpur,Gangni,118246,GANGNI SIDDIKIA SENIOR ALIM MADRASAH,GANGNI,GANGNI,Non-Govt,Madrasha,01714674152
Khulna,Meherpur,Gangni,118248,HARABHANGA D H SENIOR FAZIL MADRASHA,HARABHANGA,HARABHANGA,Non-Govt,Madrasha,01713400475
Khulna,Meherpur,Gangni,118249,KAMRMDI DARUSSUNNA NESARIA DAKHIL MADRASA,KAMRMDI,KARAMDI,Non-Govt,Madrasha,01734515451
Khulna,Meherpur,Gangni,118244,KAZIPUR DARUL ULUM DAKIL MADRASAH,KAZIPUR,KAZIPUR,Non-Govt,Madrasha,01712716159
Khulna,Meherpur,Gangni,118251,MANIKDIA AGARPARA DAKHIL MADRASA,MANIKDIA,MANIKDIA,Non-Govt,Madrasha,01718427625
Khulna,Meherpur,Gangni,135051,BAMONDI DAKHIL MADRASAH,BAMONDI,BAMONDI,Non-Govt,Madrasha,01744904236
Khulna,Meherpur,Gangni,131402,PIRTOLA DAKIL MADRASHA,PIRTALA,BETBARIA,Non-Govt,Madrasha,01721848787
Khulna,Meherpur,Gangni,131404,AIDA KALIM DAKHIL MADRASA,SHAHEB NAGAR,KAZIPUR,Non-Govt,Madrasha,01724787523
Khulna,Meherpur,Gangni,118245,SHAHAR BATI KOLONI PARA ALNARKAZUL DAKIL MADRASHA,SHAHARBATI,VATPARA,Non-Govt,Madrasha,01720139555
Khulna,Meherpur,Gangni,118253,AL MADINA DAKIL MADRASHA,GANGNI,BANSHBARIA,Non-Govt,Madrasha,01714808235
Khulna,Meherpur,Mujib Nagar,118279,DARIA PUR GOUSIA DAKHIL MADRASHA,DARIAPUR,DARIAPUR,Non-Govt,Madrasha,01969025606
Khulna,Meherpur,Mujib Nagar,118280,MANIK NAGAR D. S. AMINIA ALIM MADRASHA,MANIKNAGAR,KEDARGANJ,Non-Govt,Madrasha,01721848431
Khulna,Meherpur,Mujib Nagar,118282,SHIBPUR DARUL QURAN DAKHIL MADRASHA,SHIBPUR,KEDARGANJ,Non-Govt,Madrasha,01718925607
Khulna,Meherpur,Mujib Nagar,118281,AYESHA NAGAR DAKHIL MADRASHA,JATARPUR,PIROJPUR,Non-Govt,Madrasha,01718553902
Khulna,Meherpur,Meherpur Sadar,118334,AMJHUPI ALIM MADRASAH,AMJHUPI,AMJHUPI,Non-Govt,Madrasha,01922313818
Khulna,Meherpur,Meherpur Sadar,118331,RAJNOGOR DAKIL MADRASHA,RAJNOGOR,BARADHI,Non-Govt,Madrasha,01309118331
Khulna,Meherpur,Meherpur Sadar,118330,NATUN DARBESHPUR DAKHIL MADRASHA,DORBASESHPUR,GOKHUL KHALI,Non-Govt,Madrasha,01718018711
Khulna,Meherpur,Meherpur Sadar,118332,GOVIPUR DAKHIL MADRASAH,GOVIPUR,GOVIPUR,Non-Govt,Madrasha,01717008460
Khulna,Meherpur,Meherpur Sadar,118247,ISLAMNOGOR HOSAINIA DAKIL MADRASHA,ISLAMNAGAR,ISLAMNAGAR,Non-Govt,Madrasha,01704758164
Khulna,Meherpur,Meherpur Sadar,118329,MEHERPUR MOHILA DAKHIL MADRASHA,1380\ FULBAGANPARA,MEHERPUR,Non-Govt,Madrasha,01716900352
Khulna,Meherpur,Meherpur Sadar,118328,MEHERPUR DARUL ULUM AHMADIA FAZIL MADRASAH,COURT ROAD,MEHERPUR,Non-Govt,Madrasha,01706192161
Khulna,Meherpur,Meherpur Sadar,131501,ASHRAFPUR DARUS SUNNAH DAKHIL MADRASAH,ASHRAF PUR,ASHRAF PUR,Non-Govt,Madrasha,01309131501
Khulna,Meherpur,Meherpur Sadar,118337,KOLA DAKHIL MADRASHA,KOLA,BILKOLA,Non-Govt,Madrasha,01732841087
Khulna,Meherpur,Meherpur Sadar,118336,KULBARIA DAKIL MADRASHA,KULBARIA,UZALPUR,Non-Govt,Madrasha,01732841219
Khulna,Meherpur,Meherpur Sadar,118333,PIROJPUR DAKIL MADRASHA,PIROJPUR,PIROJPUR,Non-Govt,Madrasha,01906376010
Khulna,Norail,Kalia,118372,BARONAL DAKHIL MADRASHA,BARONAL,BARONAL,Non-Govt,Madrasha,01941268208
Khulna,Norail,Kalia,118377,DEBDUN BABUL JANNAT DAKHIL MADRASHA,DEBDUN,JOYGRAM,Non-Govt,Madrasha,01727022645
Khulna,Norail,Kalia,118375,RAMPUR RASULPUR DAKHIL MADRASHA,RAMPUR,JOYGRAM,Non-Govt,Madrasha,01718654964
Khulna,Norail,Kalia,118380,KALIA ALIM MADRASAH,KALIA,KALIA,Non-Govt,Madrasha,01717006672
Khulna,Norail,Kalia,118373,JADABPUR DAKHIL MADRASA,JADOBPUR,KHARRIA,Non-Govt,Madrasha,01718926447
Khulna,Norail,Kalia,118376,TONA ISLAMIA ALIM MADRASHA,TONA,KHASIAL,Non-Govt,Madrasha,01716574336
Khulna,Norail,Kalia,118374,ISLAMPUR ISLAMIA DAKHIL MADRASAH,,MOHAJAN,Non-Govt,Madrasha,01949607162
Khulna,Norail,Kalia,118378,ISLAMI ADARSHA DAKHIL MADRASHA,SHITOLBATI,PERULI BAZAR,Non-Govt,Madrasha,01919960092
Khulna,Norail,Kalia,118379,SALAMIA IMAMIA DAKHIL MADRASHA,SATBARIA,PIROLISHTHAN,Non-Govt,Madrasha,01919252968
Khulna,Norail,Kalia,118371,L R M DAKHIL MADRASAH,LAKSHMIPUR,CHANCURI PURULIA,Non-Govt,Madrasha,01717916898
Khulna,Norail,Kalia,134676,KALABARIA SREE NAGAR DAKHIL MADRASAH,KALABARIA,KALABARIA,Non-Govt,Madrasha,01743929258
Khulna,Norail,Kalia,131653,KHARARIA RAHIMA HABIB DAKHIL MADRASHA,KHARARIA,KHARARIA,Non-Govt,Madrasha,01710026040
Khulna,Norail,Kalia,131707,KHASHIAL ISLAMIA DAKHIL MADRASHA,KHASHIAL,KHASIAL,Non-Govt,Madrasha,01719932957
Khulna,Norail,Lohagara,118433,AMADA DAKHIL MADRASAH,AMADA,AMADA,Non-Govt,Madrasha,01740591428
Khulna,Norail,Lohagara,118427,BRAMMONDANGA SAMMULITA TECHNICAL DAKHIL MADRASHA,BRAMMADANGA,BRAHMANDANGA,Non-Govt,Madrasha,01848105607
Khulna,Norail,Lohagara,118425,NAKHKHALI DAKHIL MADRASHA,HAT MITAPUR,HAT MITHAPUR,Non-Govt,Madrasha,01724028592
Khulna,Norail,Lohagara,118432,SONADAH PANCHURIA BARIA DAKHIL MADRASHA,PANCHURIA,HAT PANCHURIA,Non-Govt,Madrasha,01725226243
Khulna,Norail,Lohagara,118429,CHAPULIA BABUSSUNNAT DAKHIL MADRASHA,CHAPULIA,KHASHIAL,Non-Govt,Madrasha,01726344012
Khulna,Norail,Lohagara,118434,KOTAKOLE BAYTUL FALAH DAKHIL MADRSHA,KOTAKOL,KOTAKOL,Non-Govt,Madrasha,01309118434
Khulna,Norail,Lohagara,118423,KUMRI TALBARIA HAMIDIA ALIM MADRASA,DIGOLIA,KUMRI,Non-Govt,Madrasha,01768099306
